"tab_name","tab_desc","series","module","var","var_desc","analyzable","binary_ref_group","comment_var","version_date","is_comment","is_weight","is_questionnaire","is_ecological","is_binary","is_ordinal","categorical_ref_group","categorical_levels","N","age_range_low","age_range_high","age_median","female_N","female_pct","white_N","white_pct","mexican_N","mexican_pct","black_N","black_pct","other_hispanic_N","other_hispanic_pct","other_N","other_pct","series_num","category","sub_category"
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350EQ","# of times mussels eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,375,1,85,36,213,0.568,189,0.504,54,0.144,71,0.189333333333333,19,0.0506666666666667,42,0.112,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350F","Oysters eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,4,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350F","Oysters eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350F","Oysters eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350F","Oysters eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350FQ","# of times oysters eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,755,1,85,35,386,0.511258278145695,345,0.456953642384106,166,0.219867549668874,191,0.252980132450331,15,0.0198675496688742,38,0.0503311258278146,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350FQ","# of times oysters eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,755,1,85,35,386,0.511258278145695,345,0.456953642384106,166,0.219867549668874,191,0.252980132450331,15,0.0198675496688742,38,0.0503311258278146,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350FQ","# of times oysters eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,755,1,85,35,386,0.511258278145695,345,0.456953642384106,166,0.219867549668874,191,0.252980132450331,15,0.0198675496688742,38,0.0503311258278146,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350FQ","# of times oysters eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,755,1,85,35,386,0.511258278145695,345,0.456953642384106,166,0.219867549668874,191,0.252980132450331,15,0.0198675496688742,38,0.0503311258278146,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350G","Scallops eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350G","Scallops eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350G","Scallops eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350G","Scallops eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350GQ","# of times scallops eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,975,1,85,39,564,0.578461538461538,591,0.606153846153846,79,0.081025641025641,221,0.226666666666667,26,0.0266666666666667,58,0.0594871794871795,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350GQ","# of times scallops eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,975,1,85,39,564,0.578461538461538,591,0.606153846153846,79,0.081025641025641,221,0.226666666666667,26,0.0266666666666667,58,0.0594871794871795,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350GQ","# of times scallops eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,975,1,85,39,564,0.578461538461538,591,0.606153846153846,79,0.081025641025641,221,0.226666666666667,26,0.0266666666666667,58,0.0594871794871795,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350GQ","# of times scallops eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,975,1,85,39,564,0.578461538461538,591,0.606153846153846,79,0.081025641025641,221,0.226666666666667,26,0.0266666666666667,58,0.0594871794871795,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350H","Shrimp eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350H","Shrimp eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350H","Shrimp eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350H","Shrimp eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350HQ","# of times shrimp eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,8692,1,85,25,5223,0.600897376898297,3059,0.351932811780948,2640,0.303727565577543,2208,0.254026691210308,379,0.0436033133916245,406,0.0467096180395766,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350HQ","# of times shrimp eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,8692,1,85,25,5223,0.600897376898297,3059,0.351932811780948,2640,0.303727565577543,2208,0.254026691210308,379,0.0436033133916245,406,0.0467096180395766,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350HQ","# of times shrimp eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,8692,1,85,25,5223,0.600897376898297,3059,0.351932811780948,2640,0.303727565577543,2208,0.254026691210308,379,0.0436033133916245,406,0.0467096180395766,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350HQ","# of times shrimp eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,8692,1,85,25,5223,0.600897376898297,3059,0.351932811780948,2640,0.303727565577543,2208,0.254026691210308,379,0.0436033133916245,406,0.0467096180395766,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350I","Other shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350I","Other shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350I","Other shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350I","Other shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,2,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350IQ","# of times other shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,555,1,82,30,315,0.567567567567568,208,0.374774774774775,196,0.353153153153153,64,0.115315315315315,44,0.0792792792792793,43,0.0774774774774775,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350IQ","# of times other shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,555,1,82,30,315,0.567567567567568,208,0.374774774774775,196,0.353153153153153,64,0.115315315315315,44,0.0792792792792793,43,0.0774774774774775,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350IQ","# of times other shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,555,1,82,30,315,0.567567567567568,208,0.374774774774775,196,0.353153153153153,64,0.115315315315315,44,0.0792792792792793,43,0.0774774774774775,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350IQ","# of times other shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,555,1,82,30,315,0.567567567567568,208,0.374774774774775,196,0.353153153153153,64,0.115315315315315,44,0.0792792792792793,43,0.0774774774774775,3,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350J","Other unknown shellfish eaten past 30 d",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350J","Other unknown shellfish eaten past 30 d",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350J","Other unknown shellfish eaten past 30 d",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350J","Other unknown shellfish eaten past 30 d",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,10066,1,85,26,6014,0.597456785217564,3739,0.371448440294059,2857,0.283826743492947,2566,0.254917544208226,431,0.0428174051261673,473,0.0469898668786012,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350JQ","# of times other unknown shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,62,1,84,26,38,0.612903225806452,13,0.209677419354839,40,0.645161290322581,6,0.0967741935483871,2,0.032258064516129,1,0.0161290322580645,1,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD350JQ","# of times other unknown shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,62,1,84,26,38,0.612903225806452,13,0.209677419354839,40,0.645161290322581,6,0.0967741935483871,2,0.032258064516129,1,0.0161290322580645,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350JQ","# of times other unknown shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,62,1,84,26,38,0.612903225806452,13,0.209677419354839,40,0.645161290322581,6,0.0967741935483871,2,0.032258064516129,1,0.0161290322580645,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD350JQ","# of times other unknown shellfish eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,62,1,84,26,38,0.612903225806452,13,0.209677419354839,40,0.645161290322581,6,0.0967741935483871,2,0.032258064516129,1,0.0161290322580645,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD350K","Refused on shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,4638,1,85,27,2820,0.608020698576973,1672,0.360500215610177,1456,0.313928417421302,1075,0.231780940060371,238,0.0513152220784821,197,0.042475204829668,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD350K","Refused on shellfish eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,4638,1,85,27,2820,0.608020698576973,1672,0.360500215610177,1456,0.313928417421302,1075,0.231780940060371,238,0.0513152220784821,197,0.042475204829668,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD360","Fish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,23420,0,85,19,13750,0.587105038428693,8594,0.366951323654996,6819,0.291161400512383,5910,0.252348420153715,1078,0.0460290350128096,1019,0.0435098206660974,4,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD360","Fish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,23420,0,85,19,13750,0.587105038428693,8594,0.366951323654996,6819,0.291161400512383,5910,0.252348420153715,1078,0.0460290350128096,1019,0.0435098206660974,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD360","Fish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,23420,0,85,19,13750,0.587105038428693,8594,0.366951323654996,6819,0.291161400512383,5910,0.252348420153715,1078,0.0460290350128096,1019,0.0435098206660974,1,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD360","Fish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,23420,0,85,19,13750,0.587105038428693,8594,0.366951323654996,6819,0.291161400512383,5910,0.252348420153715,1078,0.0460290350128096,1019,0.0435098206660974,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370A","Breaded fish products eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370A","Breaded fish products eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,1,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370A","Breaded fish products eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,3,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370A","Breaded fish products eaten past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370AQ","# of times breaded fish products eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2953,0,85,19,1680,0.568912969861158,1237,0.418896037927531,681,0.230612935997291,799,0.270572299356586,86,0.0291229258381307,150,0.0507958008804605,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370AQ","# of times breaded fish products eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2953,0,85,19,1680,0.568912969861158,1237,0.418896037927531,681,0.230612935997291,799,0.270572299356586,86,0.0291229258381307,150,0.0507958008804605,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370AQ","# of times breaded fish products eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2953,0,85,19,1680,0.568912969861158,1237,0.418896037927531,681,0.230612935997291,799,0.270572299356586,86,0.0291229258381307,150,0.0507958008804605,4,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370AQ","# of times breaded fish products eaten",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2953,0,85,19,1680,0.568912969861158,1237,0.418896037927531,681,0.230612935997291,799,0.270572299356586,86,0.0291229258381307,150,0.0507958008804605,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370B","Tuna eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370B","Tuna eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370B","Tuna eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370B","Tuna eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,3,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370BQ","# of times tuna eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,6834,0,85,26,4401,0.643985952589991,3125,0.457272461223295,1762,0.257828504536143,1377,0.201492537313433,293,0.0428738659642962,277,0.0405326309628329,3,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370BQ","# of times tuna eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,6834,0,85,26,4401,0.643985952589991,3125,0.457272461223295,1762,0.257828504536143,1377,0.201492537313433,293,0.0428738659642962,277,0.0405326309628329,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370BQ","# of times tuna eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,6834,0,85,26,4401,0.643985952589991,3125,0.457272461223295,1762,0.257828504536143,1377,0.201492537313433,293,0.0428738659642962,277,0.0405326309628329,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370BQ","# of times tuna eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,6834,0,85,26,4401,0.643985952589991,3125,0.457272461223295,1762,0.257828504536143,1377,0.201492537313433,293,0.0428738659642962,277,0.0405326309628329,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370C","Bass eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370C","Bass eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370C","Bass eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370C","Bass eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,4,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370CQ","# of times bass eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,282,1,85,30,138,0.48936170212766,130,0.460992907801418,38,0.134751773049645,91,0.322695035460993,6,0.0212765957446809,17,0.0602836879432624,4,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370CQ","# of times bass eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,282,1,85,30,138,0.48936170212766,130,0.460992907801418,38,0.134751773049645,91,0.322695035460993,6,0.0212765957446809,17,0.0602836879432624,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370CQ","# of times bass eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,282,1,85,30,138,0.48936170212766,130,0.460992907801418,38,0.134751773049645,91,0.322695035460993,6,0.0212765957446809,17,0.0602836879432624,1,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370CQ","# of times bass eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,282,1,85,30,138,0.48936170212766,130,0.460992907801418,38,0.134751773049645,91,0.322695035460993,6,0.0212765957446809,17,0.0602836879432624,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370D","Catfish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,2,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370D","Catfish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,1,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370D","Catfish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,4,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370D","Catfish eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,3,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370DQ","# of times catfish eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2379,1,85,27,1367,0.574611181168558,618,0.259773013871375,504,0.211853720050441,1087,0.456914670029424,55,0.0231189575451871,115,0.0483396385035729,2,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370DQ","# of times catfish eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2379,1,85,27,1367,0.574611181168558,618,0.259773013871375,504,0.211853720050441,1087,0.456914670029424,55,0.0231189575451871,115,0.0483396385035729,4,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370DQ","# of times catfish eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2379,1,85,27,1367,0.574611181168558,618,0.259773013871375,504,0.211853720050441,1087,0.456914670029424,55,0.0231189575451871,115,0.0483396385035729,1,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370DQ","# of times catfish eaten in past 30 days",1,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,2379,1,85,27,1367,0.574611181168558,618,0.259773013871375,504,0.211853720050441,1087,0.456914670029424,55,0.0231189575451871,115,0.0483396385035729,3,"food component recall",NA
"food_consumption_a","Food Consumption","1999-2000","questionnaire","DRD370E","Cod eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,1,"food component recall",NA
"food_consumption_b","Food Consumption","2001-2002","questionnaire","DRD370E","Cod eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,2,"food component recall",NA
"food_consumption_c","Food Consumption","2003-2004","questionnaire","DRD370E","Cod eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,3,"food component recall",NA
"food_consumption_d","Food Consumption","2005-2006","questionnaire","DRD370E","Cod eaten during past 30 days",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,14499,0,85,26,8627,0.595006552176012,5829,0.402027726050072,3464,0.238913028484723,3935,0.271398027450169,620,0.042761569763432,651,0.0448996482516036,4,"food component recall",NA
